college,url
New College of Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/621
New England College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2795
New England Conservatory Of Music,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2796
New England Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2134
New Jersey City University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/906
New Jersey Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/904
New Mexico Highlands University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3271
New Mexico Institute of Mining and Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3272
New Mexico Junior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3288
New Mexico Military Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3273
New Mexico State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3270
New Mexico State University Dona Ana Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2328
New Mexico State University at Alamogordo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/836
New River Community and Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/201105
New School for Jazz and Contemporary Music,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/261172
New York Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1447
New York University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3186
New York University Tandon School Of Engineering,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4143
Newberry College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2339
Newman University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2574
Niagara University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1445
Nicholls State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2637
Nichols College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2801
Nicolet Area Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1472
Norco College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/261529
Norfolk State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2695
Normandale Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/186
North Carolina Agricultural And Technical State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2718
North Carolina Central University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/613
North Carolina State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/614
North Central College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1476
North Central State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4175
North Central University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/190
North Country Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3189
North Dakota State College of Science,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/180
North Dakota State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/179
North Florida College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/620
North Georgia Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/227863
North Greenville University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/617
North Hennepin Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/184
North Idaho College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3278
North Iowa Area Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2462
North Park University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1478
North Seattle College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3289
North Shore Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2792
Northampton Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/37
Northeast Mississippi Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1479
Northeast Wisconsin Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1102
Northeastern Illinois University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4449
Northeastern State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3629
Northeastern Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1168
Northeastern University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2802
Northern Arizona University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2364
Northern Essex Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2367
Northern Illinois University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4462
Northern Kentucky University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4174
Northern Marianas College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2549
Northern Michigan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4095
Northern New Mexico College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3363
Northern Oklahoma College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3630
Northern State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3631
Northern Virginia Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/622
Northern Virginia Community College - Manassas Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/242907
Northland Community & Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/185
Northland Pioneer College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2132
Northwest Arkansas Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/262
Northwest College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3282
Northwest Florida State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3721
Northwest Mississippi Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4097
Northwest Missouri State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2589
Northwest Nazarene University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3284
Northwest State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1783
Northwest University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3279
Northwest Vista College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3020
Northwestern College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2591
Northwestern Michigan College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4098
Northwestern Oklahoma State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2324
Northwestern State University Of Louisiana,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2592
Northwestern University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4099
Northwood University: Michigan,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4101
Northwood University: Texas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2586
Norwich University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2804
Notre Dame of Maryland University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3089
Nova Southeastern University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/625
Oakland City University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2001
Oakland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/751
Oakland University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1776
Oakwood University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2002
Oberlin College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2003
Occidental College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2898
Oconee Fall Line Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/260824
Odessa College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2598
Oglethorpe University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3650
Ohio Dominican University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2769
Ohio Northern University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2005
Ohio State University Agricultural Technical Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1099
Ohio State University: Columbus Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2007
Ohio State University: Lima Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/279
Ohio State University: Mansfield Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4181
Ohio State University: Marion Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2204
Ohio State University: Newark Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2004
Ohio University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2008
Ohio University: Chillicothe Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1999
Ohio University: Eastern Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/927
Ohio University: Lancaster Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2834
Ohio University: Southern Campus at Ironton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4463
Ohio University: Zanesville Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2907
Ohio Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2009
Ohlone College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3716
Oklahoma Baptist University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2599
Oklahoma Christian University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/513
Oklahoma City Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/301
Oklahoma City University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2601
Oklahoma Panhandle State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/283
Oklahoma State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/326
Oklahoma State University Institute of Technology: Okmulgee,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2563
Oklahoma State University: Oklahoma City,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2140
Oklahoma Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/340
Old Dominion University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1012
Olivet Nazarene University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2011
Olympic College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2900
Onondaga Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4131
Oral Roberts University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2561
Orange Coast College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2901
Oregon Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/703
Oregon State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2903
Otis College of Art and Design,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1488
Otterbein University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2012
Ouachita Baptist University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2587
Our Lady of the Lake University of San Antonio,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2588
Owens Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3647
Owens Community College: Findlay,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3647
Owensboro Community and Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3525
Oxford College Of Emory University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/538
Oxnard College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/756
Ozark Christian College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2600
Ozarka College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1586
Pace University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4134
Pace University: Westchester,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/864
Pacific Lutheran University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2681
Pacific Union College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2684
Pacific University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2686
Palm Beach Atlantic University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/531
Palm Beach State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3073
Palo Alto College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3122
Palo Verde College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2688
Palomar College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2687
Panola College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/284
Paris Junior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/285
Park University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/286
Parkland College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/928
Parsons The New School for Design,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4135
Pasadena City College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2689
Pasco-Hernando State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/574
Patrick And Henry Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/529
Patrick Henry College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/227266
Paul D. Camp Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/534
Paul Smith's College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2399
Pearl River Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/930
Pellissippi State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1696
Peninsula College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/372
Penn State Abington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/220
Penn State Altoona,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3257
Penn State Beaver,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3255
Penn State Berks,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2
Penn State Brandywine,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3247
Penn State DuBois,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3249
"Penn State Fayette, The Eberly Campus",https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3250
Penn State Greater Allegheny,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1153
Penn State Harrisburg,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3594
Penn State Hazleton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3258
Penn State Lehigh Valley,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1157
Penn State Mont Alto,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3592
Penn State New Kensington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3596
Penn State Schuylkill,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1351
Penn State Shenango,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3937
Penn State University Park,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4136
Penn State Wilkes-Barre,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1352
Penn State Worthington Scranton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/16
Penn State York,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3859
Pennsylvania College of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3177
Pennsylvania Western University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1222
Pensacola Christian College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/260969
Pensacola State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2330
Pepperdine University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3921
Peru State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/174
Pfeiffer University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/521
Philander Smith College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/289
Phillips Community College of the University of Arkansas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/293
Phoenix College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2353
Piedmont Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/530
Piedmont University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/522
Piedmont Virginia Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/573
Pierce College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1491
Pierpont Community and Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/261286
Pikes Peak State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3657
Pima Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/99
Pitt Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/533
Pittsburg State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2621
Pitzer College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/376
Plymouth State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/871
Point Loma Nazarene University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2690
Point Park University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2400
Point University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/958
Polk State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/528
Pomona College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/757
Porterville College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/758
Portland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/374
Portland State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/759
Potomac State College of West Virginia University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/523
Prairie State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1565
Prairie View A&M University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/290
Pratt Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4144
Presbyterian College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/524
Prince George's Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/527
Princeton University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4221
Principia College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/934
Providence College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/873
Purdue University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/935
Purdue University Fort Wayne,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/936
Purdue University Northwest,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/937
Queens University of Charlotte,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/572
Quincy University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/6
Quinnipiac University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3111
Quinsigamond Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3114
Radford University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2089
Ramapo College of New Jersey,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3313
Randolph College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/577
Randolph Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/997
Randolph-Macon College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/576
Rappahannock Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1000
Raritan Valley Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3309
Reading Area Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1072
Red Rocks Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2989
Redlands Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2510
Reed College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3928
Reedley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3929
Regent University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2744
Regis College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3116
Regis University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3930
Rend Lake College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1011
Rensselaer Polytechnic Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3483
Renton Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2880
Rhode Island College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3118
Rhode Island School Of Design,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3119
Rhodes College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1436
Rice University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2569
Richard Bland College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3344
Richland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3863
Richmond Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/998
Rider University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3720
Ringling College of Art and Design,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3343
Rio Hondo College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/941
Rio Salado College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1039
Ripon College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2915
Riverland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2724
Riverside City College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3932
Rivier University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3120
Roane State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2911
Roanoke College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/581
Robert Morris University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4112
Roberts Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4104
Robeson Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1001
Rochester Christian University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4389
Rochester Community and Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2570
Rochester Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4105
Rock Valley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/826
Rockford University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2916
Rockhurst University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2571
Rockingham Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2348
Rockland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4111
Rocky Mountain College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3934
Roger Williams University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3121
Rogers State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/325
Rogue Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3927
Rollins College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/583
Roosevelt University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2917
Rose-Hulman Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2922
Rosemont College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4108
Rowan College at Burlington County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1639
Rowan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/905
Roxbury Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1526
Russell Sage College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4109
Rutgers The State University Of New Jersey,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1638
Rutgers The State University Of New Jersey Camden Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1335
Rutgers The State University Of New Jersey Newark Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/903
SUNY  Oneonta,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2411
SUNY At Binghamton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3504
SUNY Broome Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3407
SUNY Buffalo State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3502
SUNY College at Brockport,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3506
SUNY College at Cortland,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3507
SUNY College at Geneseo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3580
SUNY College at Plattsburgh,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1849
SUNY College at Potsdam,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1850
SUNY College of Agriculture and Technology at Cobleskill,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2892
SUNY College of Environmental Science and Forestry,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3499
SUNY College of Technology at Alfred,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/126
SUNY College of Technology at Canton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2891
SUNY College of Technology at Delhi,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2893
SUNY Farmingdale State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2894
SUNY Fredonia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3579
SUNY Maritime College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3505
SUNY Morrisville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2895
SUNY Niagara,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3188
SUNY Old Westbury,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/33
SUNY Oneonta,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2411
SUNY Polytechnic Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3393
SUNY Purchase College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3311
SUNY University at Albany,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3501
SUNY University at Buffalo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1463
SUNY University at Stony Brook,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2091
SUNY Westchester Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/770
Sacramento City College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/943
Sacred Heart University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3198
Saddleback College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3468
Saginaw Valley State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3806
Saint Anselm College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1369
Saint Augustine's University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1002
Saint Cloud State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/410
Saint Johns River State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3350
